dealerid,leadstatustypename,LeadTypeName,LeadTypeID,CustomerCreatedUTC,LeadCreatedUTC,leadsourcename,SalesPersonFirstName,SalesPersonLastName,firstname,lastname,middlename,email,emailalt,VehicleYear,VehicleMake,VehicleModel,VehicleVIN,VehicleStockNumber,SoldDateUTC,DoNotCall,DoNotEmail,DoNotMail
4282,Sold,Walk-in,2,12/14/15 15:20,11/16/21 17:38,Repeat Customer,John Lamb,Perez,Nicole King,Gillespie,M,danielmiller@johnston-roberts.com,danielmiller@johnston-roberts.com,2022,Honda,CR-V,2HKRW2H50NH604885,2H226,11/16/21 18:53,FALSE,FALSE,FALSE
4282,Sold,Phone,3,1/27/16 2:19,1/19/24 20:36,Atamian Honda Website,Norma Fisher,Ramey,Jennifer Parker MD,Nguyen,thi,pthompson@johnston-roberts.com,abigail75@johnston-roberts.com,2020,Honda,Civic,2HGFC2F69LH586496,4H620-1,1/19/24 23:00,FALSE,FALSE,FALSE
4282,Sold,Internet,1,2/16/16 18:31,4/29/24 13:35,Honda Website -,Frederick Harrell,LeDuc,Stephen Smith,King,Men,stephen84@gomez.org,,2025,Honda,Pilot,5FNYG1H40SB010687,5H012,4/29/24 17:04,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,4/19/16 22:16,7/11/20 13:27,Atamian Honda Website,Jessica Thompson,Ferreira,Rebecca Sandoval,Southern,,brownshannon@wyatt.com,tferrell@johnston-roberts.com,2017,Honda,Civic,19XFC2F71HE227718,0H648-1,7/16/20 23:42,FALSE,FALSE,FALSE
4282,Sold,Phone,3,8/17/16 22:25,11/2/23 15:18,Service Drive,Frederick Harrell,Desrochers,Brittany Vargas,Nysten,Stephanie,sarahparks@faulkner-howard.com,stevemartinez@johnston-roberts.com,2016,Honda,Civic,19XFC2F50GE236987,6H1588,8/17/16 4:00,FALSE,FALSE,FALSE
4282,Lost,Internet,1,10/3/16 21:40,8/2/16 15:03,Truecar/Truecar,Michael Ellis,Genao,Nicole Patterson,Dunga,,,sandrahuff@moon.com,2016,Honda,Pilot,,,,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,2/20/17 19:27,2/20/17 17:04,Repeat Customer,Emily Blair,Alhado,Lori Shaw,Sacco,,hhunter@faulkner-howard.com,,2017,Honda,CR-V,5J6RW2H51HL014396,7H480,2/20/17 5:00,FALSE,FALSE,FALSE
4282,Active,Internet,1,3/7/17 23:05,2/20/24 15:52,Ready Automotive Marketing,Elizabeth Houston,Lemus,Karla Joyce,Barber,,poncecarolyn@faulkner-howard.com,,,,,,,,FALSE,FALSE,FALSE
4282,Active,Internet,1,4/13/17 19:03,4/29/24 17:27,EDMUNDS TRADE IN,Emily Blair,Alhado,Tracey Johnson,Belleville,Marie,qwilson@gomez.org,,1900,None,None,,,,FALSE,FALSE,FALSE
4282,Lost,Internet,1,5/24/17 19:06,5/24/17 19:06,Truecar/Employee Buying Program,Ronald Garcia,Calcano,Kristina Evans,Paul,,austinnathan@johnston-roberts.com,,2017,Honda,CR-V,5J6RW2H59HL030927,7H948S,,FALSE,TRUE,FALSE
4282,Lost,Phone,3,6/23/17 1:30,11/17/23 19:51,Service Drive,Leslie Herring,Vaz,Laurie White,Balan,,elizabeth25@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Lost,Internet,1,9/27/17 16:15,9/27/17 16:15,Thirdparty,Elizabeth Houston,Lemus,Robert Johnson,Dooley,,watsonmatthew@walker-poole.net,watsonmatthew@walker-poole.net,2017,Honda,Ridgeline,,,,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,4/9/18 17:49,5/30/18 16:18,Referral,Michael Ellis,Genao,Larry Fuller,Hunter,S,russell73@harris-butler.org,,2018,Honda,Civic,2HGFC3A54JH754076,8H944,5/30/18 16:28,FALSE,TRUE,FALSE
4282,Lost,Phone,3,4/13/18 14:57,10/17/22 20:16,JMG Lease Loyalty Email,Emily Blair,Alhado,Anthony Lee,Demarco,Rose,kabbott@johnston-roberts.com,,2022,Honda,Passport,,,,FALSE,FALSE,FALSE
4282,,,,5/9/18 20:32,,,John Lamb,Perez,Brad Garcia,Herland,,,,,,,,,,FALSE,FALSE,FALSE
4282,Lost,Walk-in,2,9/3/18 16:30,9/3/18 16:30,Atamian Honda Website,Francisco Romero,Pena,Tom Olson,Khuu,,martinjason@gomez.org,,2018,Honda,HR-V,3CZRU6H5XJM721854,8H907,,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,11/24/18 16:58,11/24/18 16:58,Location,Frederick Harrell,LeDuc,Melissa Abbott,Orlinsky,C,allisonsmith@faulkner-howard.com,,2016,Honda,HR-V,3CZRU6H78GM712838,RL5113,11/24/18 22:11,FALSE,FALSE,FALSE
4282,Lost,PreviousCustomer,10,3/23/19 7:06,6/10/20 20:26,Repeat Customer,Emily Blair,Alhado,James Mcclure,Roberts,,amartin@gomez.org,,2020,Honda,HR-V,3CZRU6H37LM712675,3H348S-1,,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,7/8/19 18:52,7/8/19 17:56,Repeat Customer,Norma Fisher,Ramey,Stephanie Mosley,Driscoll,S,william37@wyatt.com,william37@wyatt.com,2019,Honda,CR-V,2HKRW2H51KH639186,9H1116,7/8/19 18:46,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,7/23/19 0:19,7/23/19 0:19,Location,John Lamb,Perez,Brian Warren,Kakoutsis,,bookershelly@johnston-roberts.com,,2019,Honda,Pilot,5FNYF6H94KB068944,9H1312S,7/23/19 1:59,FALSE,FALSE,FALSE
4282,Sold,Internet,1,8/2/19 12:29,8/2/19 12:29,Thirdparty,Francisco Romero,Pena,Michelle Morgan,Woods,,montgomeryalbert@stark.org,,2019,Honda,CR-V,2HKRW2H95KH645883,9H1254,8/3/19 19:41,FALSE,TRUE,FALSE
4282,,,,8/19/19 3:01,,,Jessica Thompson,Ferreira,Kristina Evans,Sharma,,jonathanellis@johnston-roberts.com,,,,,,,,FALSE,TRUE,FALSE
4282,,,,11/18/19 19:09,,,Jonathan Williams,Holder,Christopher York,Lam,,kylesandoval@johnston-roberts.com,,,,,,,,FALSE,TRUE,FALSE
4282,Active,Walk-in,2,11/30/19 20:58,4/6/24 20:45,Atamian Website Sales,Ronald Garcia,Calcano,David Mckenzie,Sakunala,Kumari,robertcalhoun@gomez.org,,2024,Honda,CR-V Hybrid,2HKRS6H83RH813153,4H1100SS,,FALSE,FALSE,FALSE
4282,Lost,Phone,3,12/10/19 5:23,2/21/23 15:33,Auto Alert,Frederick Harrell,LeDuc,Chloe Monroe,Bo,,marcfarmer@johnston-roberts.com,,2020,Honda,Civic Hatchback,SHHFK7H62LU402743,4H338-2,,FALSE,FALSE,FALSE
4282,Sold,Internet,1,2/3/20 14:13,2/3/20 14:13,Dealer Inspire,Theresa Mays,Marinos,Colin Graham,Vu,Xuan,leahhowe@gomez.org,,2020,Honda,Pilot,5FNYF6H67LB031667,0H198,2/17/20 21:18,FALSE,TRUE,FALSE
4282,Lost,Phone,3,5/20/20 21:14,4/20/23 16:28,Auto Alert,John Lamb,Perez,Marcia Martin,Sao,,johnmcgee@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,,,,6/18/20 16:36,,,Jerome Page,Matevosyan,Jason House,Pickett,,dwells@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Phone,3,7/5/20 20:05,1/16/23 16:26,Auto Alert,Jeremy Wood,Torra,Brandon Mccarthy,Dampolo,Lynne,chelseasmith@johnston-roberts.com,,2023,Honda,CR-V,5J6RS4H4XPL006990,3H499,3/16/23 21:19,FALSE,TRUE,FALSE
4282,,,,7/24/20 17:36,,,Theresa Mays,Marinos,Mary Armstrong,Carlson,,carsonross@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,,,,8/13/20 15:43,,,Theresa Mays,Marinos,Thomas Torres,Bounchanh,,andrewcole@moon.com,,,,,,,,FALSE,FALSE,FALSE
4282,Lost,Phone,3,8/25/20 1:00,4/30/24 13:49,Service Drive,Jonathan Williams,Holder,Victor Serrano,Flanders,A,nwade@johnston-roberts.com,,2024,Honda,Accord Hybrid,1HGCY2F62RA038268,4H893,,FALSE,FALSE,FALSE
4282,Lost,Phone,3,8/25/20 19:59,4/29/24 19:54,Service Drive,Anthony Ruiz,Perez,Michael Klein,Nelson,,,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,9/12/20 13:32,9/12/20 13:32,Location,Emily Blair,Alhado,Erin Olson,Sousa,,nsimmons@johnston-roberts.com,,2020,Honda,CR-V,2HKRW2H56LH670256,0H1165,9/12/20 14:27,FALSE,FALSE,FALSE
4282,Active,Walk-in,2,9/12/20 15:58,4/29/24 19:29,Referral,John Lamb,Perez,Mary Charles,Jones,Marquis,sgonzales@johnston-roberts.com,,2021,Honda,Civic Sedan,2HGFC2F69MH542984,4H904-1,,FALSE,FALSE,FALSE
4282,Sold,Phone,3,10/8/20 23:28,10/23/22 18:46,Auto Alert,John Lamb,Perez,Rebecca Hopkins,Navarro Gonzalez,,qgordon@moon.com,,2022,Honda,Accord,1HGCV1F44NA104475,2H1268,11/12/22 15:54,FALSE,FALSE,FALSE
4282,Active,Internet,1,12/9/20 19:07,4/30/24 21:51,EDMUNDS TRADE IN,Anthony Ruiz,Perez,Frederick Harrell,Moynihan,,blakeperez@faulkner-howard.com,,1900,None,None,,,,FALSE,FALSE,FALSE
4282,Lost,Phone,3,1/6/21 19:36,6/3/22 20:54,Service Drive,John Lamb,Perez,James Meyer,Arroyo,,kristine84@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,,,,3/8/21 22:57,,,Francisco Romero,Pena,Theresa Richardson,Chou,,johnmcneil@gomez.org,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Phone,3,3/11/21 22:06,2/24/23 17:44,Service Drive,Jonathan Williams,Holder,Marcus Garcia,Lopez,,robinsonmichael@johnston-roberts.com,,2023,Honda,CR-V,7FARS4H49PE007755,3H338,3/1/23 20:40,FALSE,FALSE,FALSE
4282,,,,4/2/21 13:40,,,Frederick Harrell,Desrochers,Caroline Clark,Montijo-Alvarez,,nicholsjoshua@johnston-roberts.com,lindagonzales@johnston-roberts.com,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Internet,1,4/13/21 12:58,4/13/21 12:58,Dealer Inspire,Frederick Harrell,LeDuc,William Bruce,Haines,,lrobinson@moreno.com,,2018,Honda,Pilot,5FNYF6H59JB011229,JC5704,4/13/21 15:47,FALSE,FALSE,FALSE
4282,,,,5/3/21 16:24,,,Theresa Mays,Marinos,Cheryl Franklin,Pagan-Medina,,wiseamy@gomez.org,,,,,,,,FALSE,FALSE,FALSE
4282,Active,Phone,3,5/27/21 0:38,4/29/24 13:49,Atamian Honda Website,Frederick Harrell,Desrochers,Jennifer Myers,Orlando,P,romanmartha@johnston-roberts.com,,,,,,,,FALSE,TRUE,FALSE
4282,Sold,Internet,1,5/30/21 15:28,4/16/21 12:31,BlackBookOnline,Frederick Harrell,Desrochers,John Cervantes,Denoncourt,A,charlesgreen@faulkner-howard.com,nwhitehead@moon.com,2021,Honda,Pilot,5FNYF6H66MB087889,1H1059,6/2/21 18:40,FALSE,FALSE,FALSE
4282,,,,6/29/21 19:07,,,Jonathan Williams,Holder,Brian Sanchez,Guillen,,,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Internet,1,7/12/21 15:09,7/11/21 12:37,Dealer Inspire,Norma Fisher,Ramey,Christine King,Namasivayam,,glennlisa@johnston-roberts.com,glennlisa@johnston-roberts.com,2021,Honda,Pilot,5FNYF6H66MB086306,1H899S,7/12/21 18:52,FALSE,FALSE,FALSE
4282,Active,Phone,3,7/30/21 21:11,4/28/24 17:14,Atamian Honda Website,Theresa Mays,Marinos,Kathryn Weiss,Patel,Bipin,christophermalone@gomez.org,,2024,Honda,Civic Sedan,2HGFE2F56RH576387,4H1212,,FALSE,FALSE,FALSE
4282,Sold,Internet,1,8/2/21 18:51,7/21/21 2:57,Unknown,Jessica Thompson,Ferreira,Kathy Walker,Ortiz,,ngonzalez@johnston-roberts.com,,2021,Honda,HR-V,3CZRU6H10MM735781,1H695,7/21/21 15:53,FALSE,TRUE,FALSE
4282,Active,Phone,3,8/3/21 18:44,9/4/23 16:46,Service Drive,Frederick Harrell,Desrochers,Thomas Lucas,Millard,J,xgarcia@moon.com,,2024,Honda,Passport,5FNYF8H54RB015437,4H1203,,FALSE,FALSE,FALSE
4282,Active,Phone,3,8/5/21 21:55,5/30/23 12:23,Service Drive,Ronald Garcia,Calcano,Paul Phillips,Richiez,,astephens@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Phone,3,8/6/21 0:59,7/12/23 19:54,Service Drive,Francisco Romero,Pena,Robert Lynch,Solomon-Beloin,Ian,heathermclean@johnston-roberts.com,,2024,Honda,Civic,2HGFE2F55RH545101,4H849,2/20/24 23:03,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,8/6/21 20:25,8/6/21 20:25,Service,Norma Fisher,Ramey,Jesse Sparks,Rodriguez,Michael,michelleknapp@johnston-roberts.com,,2020,Honda,HR-V,3CZRU6H31LM701929,1H1092-1,8/6/21 21:24,FALSE,FALSE,FALSE
4282,Lost,Internet,1,8/12/21 16:20,10/13/21 1:49,Dealer Inspire Credit App:Partial,Jeremy Wood,Torra,Anthony Ruiz,Kong,,jeremy70@gomez.org,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Phone,3,8/23/21 13:48,4/28/24 17:14,Repeat Customer,Jonathan Williams,Holder,Valerie Fleming,Ramos,Manuel,uwilliams@johnston-roberts.com,,2024,Honda,Civic,19XFL1H73RE014326,4H781,4/28/24 18:37,FALSE,FALSE,FALSE
4282,,,,10/28/21 15:35,,,Jonathan Williams,Holder,Frederick Harrell,Crisafulli,,dylanmartinez@faulkner-howard.com,,,,,,,,FALSE,FALSE,FALSE
4282,Active,Internet,1,11/2/21 13:12,3/19/24 0:29,Cargurus,Michael Ellis,Genao,Denise Brooks,Diaz,C,lesliemartin@moon.com,margaret71@moon.com,2022,Honda,Accord Sedan,1HGCV1F12NA061941,4H975-1,,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,11/18/21 0:42,4/13/22 22:29,Service,Emily Blair,Alhado,Stephanie Meza,Sequeira,J,tblackburn@wyatt.com,,2022,Honda,Accord,1HGCV2F90NA008814,2H722S,4/13/22 23:19,FALSE,FALSE,FALSE
4282,Sold,Internet,1,11/25/21 4:05,11/6/22 20:28,Dealer Inspire Credit App:Partial,Jonathan Williams,Holder,Cassandra Beck,Bun,,twilson@johnston-roberts.com,,2022,Honda,Civic,19XFL1H76NE023418,2H1248,11/6/22 22:23,FALSE,FALSE,FALSE
4282,Active,Internet,1,12/9/21 15:19,4/29/24 21:30,Thirdparty Honda -,Heather Welch,Buonopane,John Smith,Hopkins,,seanlawrence@johnston-roberts.com,adrian95@johnston-roberts.com,2024,Honda,Odyssey,,,,FALSE,FALSE,FALSE
4282,,,,12/22/21 13:43,,,Jonathan Williams,Holder,Brandon Wheeler,Sharma,,,,,,,,,,FALSE,FALSE,FALSE
4282,Active,Internet,1,12/27/21 21:52,4/28/24 11:05,Truecar/Truecar,Elizabeth Houston,Lemus,Emily Blair,Yusuf,,dhenson@butler.com,christophercooke@gomez.org,2020,Honda,Odyssey,5FNRL6H75LB027333,AZ6380,,FALSE,FALSE,FALSE
4282,Active,Internet,1,1/30/22 21:59,4/29/24 22:19,Truecar/Benefithub,Heather Welch,Buonopane,Karen Johnson,Chann,,jessica11@gomez.org,,2024,Honda,Accord,,,,FALSE,FALSE,FALSE
4282,Lost,Internet,1,2/7/22 15:05,2/7/22 15:05,Thirdparty,Elizabeth Houston,Lemus,Dr. Lisa Buchanan,Chhuong,,matthew97@johnston-roberts.com,,2022,Honda,Civic,,,,FALSE,FALSE,FALSE
4282,,,,2/20/22 18:22,,,Jeremy Wood,Torra,Ronald Hester,Erickson,L,zchandler@faulkner-howard.com,melissa03@johnston-roberts.com,,,,,,,FALSE,TRUE,FALSE
4282,Active,Phone,3,3/5/22 21:54,4/28/24 19:27,Repeat Customer,Jonathan Williams,Holder,Aaron May,Wing,Michael,,,2023,Honda,Passport,5FNYF8H62PB042609,3H1054,,FALSE,FALSE,FALSE
4282,Active,Walk-in,2,3/6/22 7:48,4/28/24 15:57,Repeat Customer,Frederick Harrell,LeDuc,Ronald Jackson,Hooker,R,randallshaffer@johnston-roberts.com,,2025,Honda,Pilot,5FNYG1H36SB014203,5H022,,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,3/26/22 17:51,3/26/22 17:51,Repeat Customer,Frederick Harrell,LeDuc,Caitlin Rodriguez,Cousineau,Lauren,olivia98@faulkner-howard.com,,2022,Honda,HR-V,3CZRU6H16NM756104,2H476S,4/1/22 18:54,FALSE,TRUE,FALSE
4282,Lost,Phone,3,4/13/22 18:52,12/29/23 19:07,Repeat Customer,Leslie Herring,Vaz,Edwin Carlson,Zhang,,bowenlori@johnston-roberts.com,,2023,Honda,Pilot,5FNYG1H89PB030852,3H717,,FALSE,FALSE,FALSE
4282,Lost,Phone,3,5/20/22 17:02,5/26/22 22:28,Service Drive,Emily Blair,Alhado,Alec Salazar,Mccaskill Ii,,jreilly@johnston-roberts.com,,2019,Honda,Accord Sedan,1HGCV2F56KA012441,3H243-1,,FALSE,FALSE,FALSE
4282,Lost,Phone,3,5/29/22 15:19,5/22/23 22:42,Service Drive,Ronald Garcia,Calcano,Molly Johnson,Halloran,M,marydaniel@johnston-roberts.com,marydaniel@johnston-roberts.com,2023,Honda,CR-V,2HKRS4H73PH430175,3H759,,FALSE,TRUE,FALSE
4282,Sold,Phone,3,8/14/22 15:59,7/27/22 22:03,Service Drive,Norma Fisher,Ramey,Mark Morgan,Larson,M,kenneth68@johnston-roberts.com,,2022,Honda,Pilot,5FNYF6H28NB069103,2H1015,8/14/22 18:48,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,11/12/22 14:48,11/12/22 14:48,Employee,Jessica Thompson,Ferreira,Richard Velazquez,Regolino,A,huntjeffrey@moreno.com,huntjeffrey@moreno.com,2020,Honda,Accord,1HGCV1F13LA147840,3H099-1,11/12/22 15:31,FALSE,FALSE,FALSE
4282,,,,12/23/22 17:24,,,Frederick Harrell,Desrochers,Ryan Ray,Khan,,jesus45@moreno.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,2/10/23 16:03,2/10/23 16:03,Referral,Michael Ellis,Genao,Joseph Vaughn,Reynoso,,joshua67@johnston-roberts.com,joshua67@johnston-roberts.com,2020,Honda,Civic,2HGFC2F85LH569941,2H1283-2,2/10/23 17:20,FALSE,FALSE,FALSE
4282,Lost,Walk-in,2,3/11/23 18:09,3/11/23 18:09,Google Ad Words Sales,Frederick Harrell,Desrochers,Billy Gonzalez,Hurley,Anna,gailmorrow@johnston-roberts.com,,2023,Honda,CR-V,,,,FALSE,FALSE,FALSE
4282,,,,3/21/23 13:38,,,Emily Blair,Alhado,Denise Watson,Karanja,,slucas@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Internet,1,3/28/23 17:17,3/28/23 17:17,Edmunds,Emily Blair,Alhado,Tom Olson,Mcnamara,Anne,iclark@johnston-roberts.com,,2024,Honda,HR-V,3CZRZ2H73RM708256,4H034,9/1/23 21:56,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,4/4/23 22:03,4/4/23 22:03,Location,Frederick Harrell,Desrochers,Glenn Mclaughlin,Ngaippe Ndzouri,V,lcollins@johnston-roberts.com,,2023,Honda,CR-V,5J6RS4H41PL008224,3H430SS,4/5/23 18:43,FALSE,FALSE,FALSE
4282,Active,Internet,1,4/29/23 19:17,5/1/24 3:01,Cargurus - Digital Deal,Leslie Herring,Vaz,Sandra Johnson,Vasquez,M,sheltonholly@johnston-roberts.com,sarahhenderson@gomez.org,2023,Honda,Passport,5FNYF8H58PB044064,AZ6392,,FALSE,FALSE,FALSE
4282,Sold,Internet,1,5/16/23 19:15,5/16/23 19:02,Podium,Francisco Romero,Pena,Kathryn Davis,Landry,Ann,jennifer70@stark.org,,2023,Honda,CR-V,2HKRS4H78PH419740,3H479,5/27/23 14:46,FALSE,TRUE,FALSE
4282,Sold,Walk-in,2,5/29/23 16:36,5/29/23 16:36,Referral,Michael Ellis,Genao,Michael Murphy,Kiernan,Jeralyn,amy87@johnston-roberts.com,tinawilliams@oliver-martinez.net,2023,Honda,CR-V Hybrid,5J6RS6H99PL011640,3H872,7/1/23 17:51,FALSE,FALSE,FALSE
4282,Lost,Phone,3,6/6/23 17:07,9/22/23 17:05,Service Drive,Norma Fisher,Ramey,Tonya Brandt,Rivera,,ericacampbell@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,,,,6/6/23 17:10,,,Emily Blair,Alhado,Vincent Reed,Malcolm,,abryant@gomez.org,,,,,,,,FALSE,FALSE,FALSE
4282,Active,Walk-in,2,6/6/23 17:12,4/29/24 17:33,Service Drive,Jeremy Wood,Torra,Andrew Murray,Iqbal,,rwilson@johnston-roberts.com,,2024,Honda,CR-V Hybrid,2HKRS6H88RH809079,4H1104,,FALSE,FALSE,FALSE
