dealerid,leadstatustypename,LeadTypeName,LeadTypeID,CustomerCreatedUTC,LeadCreatedUTC,leadsourcename,SalesPersonFirstName,SalesPersonLastName,firstname,lastname,middlename,email,emailalt,VehicleYear,VehicleMake,VehicleModel,VehicleVIN,VehicleStockNumber,SoldDateUTC,DoNotCall,DoNotEmail,DoNotMail
4282,Active,Internet,1,8/4/13 23:36,4/12/24 21:30,EDMUNDS TRADE IN,Leslie Herring,Vaz,Andrew Lowery,Linskey,,lisa53@gomez.org,lisa53@gomez.org,2022,Honda,HR-V,3CZRU6H33NM741643,AZ6324,,FALSE,TRUE,FALSE
4282,Lost,Internet,1,10/20/13 18:51,9/19/23 16:21,EDMUNDS TRADE IN,Elizabeth Houston,Lemus,Nancy Garrison,Hershberg,M,yvettedunn@gomez.org,,2024,Honda,,,,,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,10/26/13 13:59,7/18/18 16:27,Location,Theresa Mays,Marinos,Steven Hill,Aufiero,A,emily26@faulkner-howard.com,yfoster@faulkner-howard.com,2018,Honda,Pilot,5FNYF6H91JB061318,8H1194,7/18/18 18:00,FALSE,FALSE,FALSE
4282,Sold,Internet,1,12/28/13 2:08,2/9/21 22:19,BlackBookOnline,Frederick Harrell,LeDuc,Justin Parsons,Faust,D,marcrobinson@brown-perez.biz,diazshelley@brown-perez.biz,2018,Honda,CR-V,7FARW2H55JE012525,1H351-1,3/8/21 18:17,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,2/25/14 19:07,3/7/20 21:49,20% Mailer/Target Revo Mailer,John Lamb,Perez,Amanda Graham,Yeo,,youngnathan@johnston-roberts.com,tracysingh@johnston-roberts.com,2020,Honda,CR-V,2HKRW2H84LH627285,0H547,3/8/20 0:10,FALSE,TRUE,FALSE
4282,Sold,Phone,3,6/26/14 17:26,7/1/20 21:52,Lease Loyalty Mailer,Jonathan Williams,Holder,Joshua Garcia,Wu,Yan,eboyd@johnston-roberts.com,martinalicia@moon.com,2018,Honda,Odyssey,5FNRL6H79JB012492,LB5559,7/1/20 23:19,FALSE,FALSE,FALSE
4282,Active,Internet,1,8/18/14 13:05,4/18/24 16:31,Cargurus,Anthony Ruiz,Perez,Mark Estrada,Dilibero,,dennis92@gomez.org,dennis92@gomez.org,2022,Honda,CR-V,2HKRW2H5XNH606756,4H1186S1,,FALSE,FALSE,FALSE
4282,Sold,Phone,3,8/22/14 17:27,12/19/16 16:31,Lease Loyalty Mailer,Michael Ellis,Genao,Kaitlyn Miller,Lambert,,fclark@faulkner-howard.com,,2016,Honda,Civic,19XFC2F50GE247651,6H1871,12/19/16 5:00,FALSE,TRUE,FALSE
4282,Sold,Phone,3,1/13/15 18:49,11/18/13 16:23,Sales,Francisco Romero,Pena,Edwin Wagner,Parakala,,andersonaudrey@martin-lopez.info,andersonaudrey@martin-lopez.info,2014,Honda,Odyssey,5FNRL5H90EB038075,4H322S,11/21/13 5:00,TRUE,TRUE,FALSE
4282,Sold,Walk-in,2,2/20/15 17:13,9/25/23 21:32,Location,Emily Blair,Alhado,Courtney Ortiz,Bennett,Lauren,tevans@wyatt.com,,2023,Honda,Ridgeline,5FPYK3F76PB053081,3H1022,9/25/23 22:35,FALSE,FALSE,FALSE
4282,Sold,Internet,1,4/4/15 22:11,4/4/15 22:11,Truecar/Aaa,Emily Blair,Alhado,Andrea Kim,Reddivari,Mahesh,wlee@gomez.org,,2015,Honda,Pilot,5FNYF4H90FB062746,5H926,4/6/15 4:00,FALSE,FALSE,FALSE
4282,Sold,Internet,1,4/6/15 20:55,4/21/24 16:32,Hds Program Lead - Get E-Price,Frederick Harrell,LeDuc,Angela Smith DDS,Reddivari,T,wlee@gomez.org,,2024,Honda,HR-V,3CZRZ2H53RM774899,4H1097,4/22/24 22:00,FALSE,FALSE,FALSE
4282,,,,5/21/15 15:54,,,Jerome Page,Matevosyan,Bradley Thomas,Weisse,,ayalaronald@robinson.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Phone,3,7/14/15 19:51,4/18/24 15:52,Service Drive,Frederick Harrell,Desrochers,Michael Lee,Clark,Lynn,stephanie00@wyatt.com,gonzalezcody@johnston-roberts.com,2024,Honda,CR-V,7FARS4H44RE020822,4H1186S,4/18/24 17:07,FALSE,TRUE,FALSE
4282,Sold,Walk-in,2,9/13/15 18:42,8/24/19 19:02,Service,Theresa Mays,Marinos,Benjamin Taylor,Huff,C,jamesangela@wyatt.com,,2019,Honda,CR-V,2HKRW2H53KH636791,9H1049,8/28/19 23:59,FALSE,FALSE,FALSE
4282,Active,Internet,1,10/12/15 1:55,4/20/24 21:07,Truecar/Consumer Reports,Jerome Page,Matevosyan,Nathaniel Jones,Kirby,Elizabeth,,,2024,Honda,CR-V Hybrid,2HKRS6H87RH813186,4H1184S,,FALSE,FALSE,FALSE
4282,Sold,Internet,1,11/10/15 22:33,7/19/23 20:52,Truecar/Navy Federal,Emily Blair,Alhado,Michael Moore,Ferris,Andrew,leeheather@johnston-roberts.com,,2023,Honda,CR-V,2HKRS4H26PH438775,3H880,7/21/23 16:13,FALSE,FALSE,FALSE
4282,,,,11/17/15 20:11,,,Jonathan Williams,Holder,Lauren Lane,Athalye,,mcclurelouis@johnston-roberts.com,fsandoval@johnston-roberts.com,,,,,,,FALSE,FALSE,FALSE
4282,,,,12/23/15 13:49,,,Jonathan Williams,Holder,John Allen,Thompson,,nathan04@johnston-roberts.com,,,,,,,,FALSE,TRUE,FALSE
4282,Lost,Walk-in,2,1/23/16 19:01,1/23/16 19:01,Repeat Customer,Emily Blair,Alhado,April Campbell,Chhem,,dianecordova@johnston-roberts.com,,2016,Honda,CR-V,,LOCATE,,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,2/5/16 21:08,1/2/16 20:38,Repeat Customer,Norma Fisher,Ramey,William Kaiser,Srey,,danielleyoung@gomez.org,,2016,Honda,Pilot,5FNYF6H57GB052371,6H502,1/2/16 5:00,FALSE,TRUE,FALSE
4282,,,,3/12/16 15:36,,,Jonathan Williams,Holder,Megan Hernandez,Dasilva,,robert97@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Phone,3,3/14/16 20:29,3/14/16 20:29,Atamian Honda Website,John Lamb,Perez,Samantha Huang,Hebert,N,georgedrake@johnston-roberts.com,,2016,Honda,CR-V,5J6RM4H74GL045661,6H794,3/21/16 4:00,FALSE,TRUE,FALSE
4282,Lost,Internet,1,3/18/16 1:15,4/22/24 15:17,Truecar/U.S. News,Leslie Herring,Vaz,Joshua Dunn,Soares,,scottmccall@gomez.org,,2024,Honda,CR-V,,,,FALSE,FALSE,FALSE
4282,Sold,Phone,3,5/23/16 18:05,12/26/23 18:31,Lease End Conquest,Frederick Harrell,LeDuc,Frederick Harrell,Ruliera,J,egonzalez@moreno.com,,2021,Honda,Accord,1HGCV1F12MA001141,LB6278,12/27/23 16:14,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,8/6/16 20:38,8/6/16 20:38,Location,Norma Fisher,Ramey,Randy Gilbert,Marquard,M,colemanmichelle@wyatt.com,,2013,Honda,CR-V,2HKRM4H5XDH653060,6H397-1,8/6/16 4:00,FALSE,FALSE,FALSE
4282,Lost,Phone,3,10/3/16 15:07,10/7/23 13:28,Service Drive,Ronald Garcia,Calcano,Claudia Tran,Mok,,andrea76@johnston-roberts.com,andrea76@johnston-roberts.com,,,,,,,FALSE,TRUE,FALSE
4282,Sold,Internet,1,10/8/16 14:38,10/8/16 14:35,Dealer Inspire,Frederick Harrell,LeDuc,Frederick Harrell,Iannarone,,andrea61@stark.org,kirbythomas@faulkner-howard.com,2015,Honda,Accord,1HGCR3F80FA006161,6H1463-2,10/9/16 4:00,FALSE,TRUE,FALSE
4282,Sold,Internet,1,10/25/16 18:26,4/20/24 16:47,Podium - Webchat,Benjamin Shelton,Moronta,Jacob Blanchard,Cruz,N,jennifer24@gomez.org,jennifer24@gomez.org,2024,Honda,CR-V Hybrid,2HKRS6H90RH810798,4H1168,4/20/24 23:00,FALSE,FALSE,FALSE
4282,Sold,Phone,3,11/21/16 16:17,4/7/22 21:30,Repeat Customer,Frederick Harrell,LeDuc,Kathleen Saunders,Rogers,Towle,brenda08@gomez.org,abigail73@gomez.org,2022,Honda,Accord,1HGCV1F17NA025694,2H569S,4/19/22 14:23,FALSE,TRUE,FALSE
4282,Lost,Walk-in,2,6/17/17 15:44,2/21/17 16:07,Location,Frederick Harrell,LeDuc,Mackenzie Williams,Neto,,keithbridges@moon.com,,2015,Honda,CR-V,2HKRM4H73FH620910,7H476-1,,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,7/18/17 18:30,4/20/24 15:16,Location,Francisco Romero,Pena,Tammy Fowler,Otero,L,sadkins@gomez.org,,2024,Honda,Accord,1HGCY1F35RA048230,4H1081,4/20/24 17:06,FALSE,FALSE,FALSE
4282,Active,Internet,1,8/26/17 3:04,4/21/24 19:09,EDMUNDS TRADE IN,Leslie Herring,Vaz,Victor Serrano,Culleton,,christopher02@faulkner-howard.com,,1900,None,None,,,,FALSE,FALSE,FALSE
4282,Lost,Phone,3,9/9/17 3:10,4/12/23 20:57,Auto Alert,Elizabeth Houston,Lemus,Amanda Curry,Khan,A,ronaldnoble@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Internet,1,9/12/17 20:20,7/11/22 5:38,Capital One Digital Retail,John Lamb,Perez,Charles Barnett,Silva,F,nicole05@johnston-roberts.com,,2023,Honda,HR-V,3CZRZ2H79PM708193,3H029,9/1/22 15:56,FALSE,FALSE,FALSE
4282,Sold,Phone,3,12/7/17 21:47,7/5/22 22:52,Atamian Honda Website,Jonathan Williams,Holder,Benjamin Taylor,Anton,E,michael75@gomez.org,,2019,Honda,CR-V,2HKRW2H57KH664321,3H003-1,7/6/22 0:35,FALSE,FALSE,FALSE
4282,Active,Phone,3,12/11/17 16:39,4/26/24 19:53,Service Drive,Leslie Herring,Vaz,Mr. Michael Mccullough,Patel,,ryandurham@johnston-roberts.com,kristenwilkins@johnston-roberts.com,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Internet,1,12/14/17 16:51,12/14/17 16:51,Truecar/Truecar,Theresa Mays,Marinos,Theresa Mays,Gardner,,houstonbrenda@johnston-roberts.com,,2017,Honda,HR-V,3CZRU6H52HM731871,7H1406-3,12/16/17 14:37,FALSE,FALSE,FALSE
4282,Lost,Phone,3,2/1/18 20:44,10/7/23 15:40,Service Drive,Francisco Romero,Pena,James Mcclure,Rubin,,dustin19@stark.org,,2024,Honda,CR-V,2HKRS4H75RH424767,4H259,,FALSE,FALSE,FALSE
4282,,,,2/15/18 18:31,,,Jerome Page,Matevosyan,Jo Singleton,Martinez,,jgray@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Referral,9,2/28/18 20:30,2/17/23 18:15,Referral,Jonathan Williams,Holder,Nicholas Chambers,Chun,,bmullen@johnston-roberts.com,,2023,Honda,CR-V,2HKRS4H72PH400908,3H086,2/17/23 22:41,FALSE,FALSE,FALSE
4282,Lost,Internet,1,8/31/18 15:11,8/31/18 15:11,Truecar/U.S. News,Michael Ellis,Genao,John Cameron,Keane,,catherinedecker@wyatt.com,,2018,Honda,CR-V,,,,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,1/19/19 18:38,1/19/19 18:38,Location,Frederick Harrell,LeDuc,Cindy Gonzalez,Gichuhi,W,wwilliams@gomez.org,,2019,Honda,Pilot,5FNYF6H61KB003068,9H044,1/19/19 20:00,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,2/9/19 18:42,4/19/24 15:12,Repeat Customer,Frederick Harrell,Desrochers,Megan Moss,Dim,,martha71@johnston-roberts.com,,2018,BMW,330i,WBA8D9G56JNU68541,4H1153S1,4/19/24 15:51,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,5/1/19 23:06,4/27/19 14:26,Loyalty Offer Campaign,Michael Ellis,Genao,William Watson,Figueroa,Luis,robert93@johnston-roberts.com,,2019,Honda,Civic,2HGFC2F80KH515476,9H232,4/27/19 15:58,FALSE,FALSE,FALSE
4282,Sold,Internet,1,5/4/19 16:26,6/29/23 12:27,Capital One,Emily Blair,Alhado,Kenneth Jones,Bo,Salina,curtisnicole@gomez.org,,2024,Honda,HR-V,3CZRZ2H56RM700232,4H001,7/7/23 15:01,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,5/20/19 20:00,5/6/23 18:15,Repeat Customer,Emily Blair,Alhado,James Carter,Amrani,B,richard56@moreno.com,,2023,Honda,Pilot,5FNYG1H87PB026735,3H637,5/6/23 20:32,TRUE,FALSE,FALSE
4282,Sold,Walk-in,2,6/3/19 13:29,6/3/19 13:29,Referral,Jonathan Williams,Holder,Lauren Martinez,Linscott,P,vcook@wyatt.com,,2019,Honda,Accord,1HGCV1F12KA092473,9H902,6/3/19 14:49,FALSE,TRUE,FALSE
4282,Lost,Walk-in,2,6/4/19 19:22,6/1/19 18:08,Location,Jerome Page,Matevosyan,Dennis Bailey,Dejesus,N,montgomeryscott@johnston-roberts.com,,2017,Honda,Civic,19XFC2F51HE203515,9H769-1,,FALSE,FALSE,FALSE
4282,Lost,Internet,1,12/27/19 22:28,12/27/19 22:28,Truecar/Liberty Mutual,Frederick Harrell,Desrochers,Brett Graves,Afful,,leonardjacob@johnston-roberts.com,,2020,Honda,CR-V,2HKRW2H57LH609904,TS6022,,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,2/7/20 0:18,8/22/22 13:15,Location,Emily Blair,Alhado,Karla Joyce,Heng,Pisith,singhjoel@gomez.org,,2019,Honda,CR-V,2HKRW2H52KH619562,2H967-1,8/22/22 14:20,FALSE,FALSE,FALSE
4282,,,,3/3/20 13:02,,,Norma Fisher,Ramey,Noah Castillo,Lau,,armstrongmark@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Lost,Internet,1,3/21/20 11:56,3/21/20 11:56,Truecar/Nesc Federal Credit Union,Michael Ellis,Genao,John Allen,Abreu,,valenciavalerie@johnston-roberts.com,,2016,Honda,CR-V,5J6RM4H57GL068737,RL5468,,FALSE,FALSE,FALSE
4282,Sold,Phone,3,5/6/20 17:31,5/6/20 17:31,Atamian Website Sales,Francisco Romero,Pena,Paul Phillips,Alvarado Ortiz,E,archertimothy@johnston-roberts.com,,2020,Honda,Accord,1HGCV1F39LA073633,9H1825SS,5/9/20 19:02,FALSE,TRUE,FALSE
4282,,,,5/20/20 19:08,,,Jeremy Wood,Torra,Lindsey Smith,Keohavong,C,rray@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,,,,8/26/20 14:09,,,Benjamin Shelton,Moronta,Rebecca Sandoval,Sawyer,,allenjoseph@faulkner-howard.com,,,,,,,,FALSE,FALSE,FALSE
4282,Bad,Internet,1,9/9/20 0:22,9/8/20 13:25,Edmunds Carcode,Francisco Romero,Pena,Jeffrey Williams,Santiago,,paulapril@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Phone,3,9/26/20 21:51,9/25/20 14:40,Referral,Emily Blair,Alhado,Robert Johnson,Mellonakos,,hinesanthony@faulkner-howard.com,hinesanthony@faulkner-howard.com,2017,Honda,CR-V,2HKRW2H58HH681069,JC5609,9/26/20 20:56,FALSE,TRUE,FALSE
4282,Sold,Phone,3,9/28/20 14:23,9/28/20 14:23,Atamian Honda Website,Ronald Garcia,Calcano,Christopher Ward,King,,gstokes@johnston-roberts.com,,2020,Honda,CR-V,2HKRW2H50LH680409,0H1169S,9/30/20 22:09,FALSE,FALSE,FALSE
4282,Lost,Phone,3,11/2/20 18:37,11/1/23 16:29,Repeat Customer,John Lamb,Perez,Jennifer Cantu,Noel,Helene,xlopez@faulkner-howard.com,dmartin@faulkner-howard.com,2024,Honda,HR-V,3CZRZ2H30RM720068,4H127,,FALSE,FALSE,FALSE
4282,,,,11/6/20 19:01,,,Emily Blair,Alhado,Christopher Alexander,Mackay,,owensmary@stark.org,,,,,,,,FALSE,FALSE,FALSE
4282,,,,11/11/20 18:56,,,Michael Ellis,Genao,Tyler Anderson,Wangondu,,pottskelsey@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,,,,11/20/20 21:57,,,Jerome Page,Matevosyan,Amanda Garcia,Haynes,,rodriguezeric@johnston-roberts.com,kmoore@johnston-roberts.com,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Phone,3,1/3/21 21:06,12/14/23 21:00,Service Drive,Emily Blair,Alhado,Andrew Brooks,Puch,,watsontyler@johnston-roberts.com,,2024,Honda,CR-V Hybrid,7FARS6H84RE047422,4H582,12/15/23 15:05,FALSE,FALSE,FALSE
4282,Lost,Internet,1,1/16/21 12:55,4/19/24 14:24,Truecar/Perkspot,Heather Welch,Buonopane,Amy Martinez,Gallo,,stephensnyder@faulkner-howard.com,,2021,Honda,CR-V,2HKRW2H96MH636886,AZ6314,,FALSE,TRUE,FALSE
4282,Active,Phone,3,1/29/21 0:16,4/18/24 15:22,Repeat Customer,John Lamb,Perez,Linda Smith,Kingori,W,heidibarber@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Lost,Internet,1,1/31/21 23:53,4/19/24 11:31,EDMUNDS TRADE IN,Leslie Herring,Vaz,Scott Campbell,Anderson,Michael,grodriguez@gomez.org,,1900,None,None,,,,FALSE,FALSE,FALSE
4282,Sold,Phone,3,2/4/21 20:42,2/4/21 20:42,Location,Jeremy Wood,Torra,Cheryl Franklin,Mendonca,,jenniferharper@gomez.org,ortegakayla@gomez.org,2021,Honda,Accord,1HGCV1F18MA002410,1H139,2/8/21 16:49,FALSE,FALSE,FALSE
4282,Lost,Internet,1,2/5/21 17:23,2/5/21 17:23,Dealer Inspire,Frederick Harrell,Desrochers,Yvette Moore,Murphy,,carrillochloe@moreno.com,carrillochloe@moreno.com,2021,Honda,Passport,5FNYF8H25MB012061,1H451,,FALSE,FALSE,FALSE
4282,,,,2/17/21 17:32,,,Emily Blair,Alhado,Jeremy Carroll,Cronin,,michaelstewart@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,,,,2/20/21 21:12,,,John Lamb,Perez,Kevin Williams,Stronach,,,,,,,,,,FALSE,TRUE,FALSE
4282,Active,Walk-in,2,2/25/21 0:12,4/19/24 21:51,Repeat Customer,Ronald Garcia,Calcano,Katherine Riley,Salvador,Francisca,makayla28@johnston-roberts.com,,,,,,,,FALSE,TRUE,FALSE
4282,Bad,Internet,1,2/26/21 15:12,4/19/24 12:46,Dealer Inspire - Website,Heather Welch,Buonopane,John Collier,Moriconi,L,paigewilliams@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Active,Internet,1,3/6/21 23:38,4/23/24 2:15,Edmunds,Elizabeth Houston,Lemus,Jeffrey King,Aiello,,heatherreed@johnston-roberts.com,,2024,Honda,Accord,,,,FALSE,FALSE,FALSE
4282,,,,3/7/21 20:03,,,Frederick Harrell,Desrochers,Kaitlin Gregory,Ung,,john96@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,3/30/21 13:05,3/30/21 13:05,Atamian Honda Website,Frederick Harrell,Desrochers,Kathleen Saunders,Knox,,deborah59@wyatt.com,,2021,Honda,CR-V,2HKRW2H55MH611863,1H355,4/3/21 19:07,FALSE,FALSE,FALSE
4282,,,,4/2/21 14:37,,,Jonathan Williams,Holder,Matthew Woods,Mistry,,sarah24@gomez.org,,,,,,,,FALSE,TRUE,FALSE
4282,Sold,Walk-in,2,4/18/21 15:59,2/24/24 16:06,Repeat Customer,Frederick Harrell,Desrochers,Frederick Harrell,Ohearn,Joseph,monicamathis@moon.com,jennifer70@johnston-roberts.com,2024,Honda,CR-V,2HKRS4H48RH466680,4H984,2/24/24 20:37,FALSE,FALSE,FALSE
4282,Sold,Phone,3,4/24/21 19:46,4/20/24 15:11,Repeat Customer,Frederick Harrell,Desrochers,Rachel Moore,Stettiner,S,shudson@stark.org,,2021,Honda,CR-V,2HKRW2H97MH602312,LB6419,4/20/24 15:52,FALSE,FALSE,FALSE
4282,Active,Phone,3,4/25/21 13:17,11/16/23 17:55,Vin Equity Mining Campaign,Leslie Herring,Vaz,Casey Berry,Flores,Antonio,wongalexander@moon.com,wongalexander@moon.com,2024,Honda,CR-V,7FARS4H42RE006031,4H455,,FALSE,TRUE,FALSE
4282,Sold,Phone,3,5/3/21 15:07,5/3/21 14:16,Service,Francisco Romero,Pena,Mark Mccoy,Marinella,A,woodlinda@faulkner-howard.com,paulrios@faulkner-howard.com,2021,Honda,Passport,5FNYF8H58MB017779,1H675,5/4/21 17:56,FALSE,FALSE,FALSE
4282,Lost,Walk-in,2,5/8/21 14:54,5/8/21 14:54,Repeat Customer,Michael Ellis,Genao,Brendan Dalton,Mellish,Mark,campbellann@johnston-roberts.com,campbellann@johnston-roberts.com,2021,Honda,CR-V,5J6RW2H89ML019544,1H886,,FALSE,FALSE,FALSE
4282,,,,5/15/21 16:10,,,Ronald Garcia,Calcano,Laura Myers,Mcnair,,beckyglenn@johnston-roberts.com,,,,,,,,FALSE,FALSE,FALSE
4282,Sold,Phone,3,5/23/21 17:27,5/23/21 17:27,Location,Emily Blair,Alhado,Jason Hall,Ferranti,,acostarebecca@johnston-roberts.com,,2021,Honda,HR-V,3CZRU6H51MM739101,1H879,5/23/21 19:33,FALSE,FALSE,FALSE
4282,,,,5/28/21 20:49,,,Benjamin Shelton,Moronta,Melissa Blackburn,Dimanche,,chelsea36@gomez.org,,,,,,,,FALSE,FALSE,FALSE
4282,Active,Phone,3,5/31/21 15:33,11/3/23 14:43,Service Drive,Benjamin Shelton,Moronta,Linda Hodges,Khun,Avee,tylerclark@johnston-roberts.com,,2020,Honda,Accord Sedan,1HGCV1F35LA157304,4H176S-2,,FALSE,FALSE,FALSE
4282,Sold,Walk-in,2,7/10/21 17:36,4/21/24 17:20,Repeat Customer,Norma Fisher,Ramey,Victoria Delgado,Schatz,L,kyle76@gomez.org,,2024,Honda,Civic,19XFL1H78RE018694,4H1030,4/21/24 18:57,FALSE,FALSE,FALSE
